sudo: a password is required
Currently logged in as: t4r3k (t4r3k-carleton-university). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.17.5
wandb: Run data is saved locally in /home/library/workspace/mlos/gym/0_mdpax/wandb/run-20240729_034631-wioe5rny
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run prime-snowflake-15
wandb: ⭐️ View project at https://wandb.ai/t4r3k-carleton-university/moon
wandb: 🚀 View run at https://wandb.ai/t4r3k-carleton-university/moon/runs/wioe5rny
No saved agents found.
Time: 00h 00m 03s, Episode: 0, Steps: 10, epr: -18.0, Loss: 0.0 Score: -18.0, Done: False
Time: 02h 33m 42s, Episode: 6026, Steps: 15923, epr: 12.5, Loss: 3.35 Score: 14.0, Done: True
Time: 02h 33m 45s, Episode: 6027, Steps: 15925, epr: 12.5, Loss: 3.51 Score: 14.0, Done: True
Time: 02h 33m 47s, Episode: 6028, Steps: 15929, epr: 12.5, Loss: 3.36 Score: 12.0, Done: True
Time: 02h 33m 50s, Episode: 6029, Steps: 15931, epr: 12.5, Loss: 3.6 Score: 14.0, Done: True
Time: 02h 33m 53s, Episode: 6030, Steps: 15934, epr: 12.5, Loss: 4.28 Score: 13.0, Done: True
Time: 02h 33m 55s, Episode: 6031, Steps: 15935, epr: 12.5, Loss: 3.87 Score: 15.0, Done: True
Time: 02h 33m 58s, Episode: 6032, Steps: 15936, epr: 12.5, Loss: 3.62 Score: 15.0, Done: True
Time: 02h 34m 00s, Episode: 6033, Steps: 15942, epr: 12.5, Loss: 3.49 Score: 10.0, Done: True
Time: 02h 34m 03s, Episode: 6034, Steps: 15946, epr: 12.5, Loss: 3.71 Score: 9.0, Done: True
Time: 02h 34m 05s, Episode: 6035, Steps: 15948, epr: 12.5, Loss: 3.65 Score: 13.0, Done: True
Time: 02h 34m 08s, Episode: 6036, Steps: 15949, epr: 12.5, Loss: 3.5 Score: 15.0, Done: True
Time: 02h 34m 11s, Episode: 6037, Steps: 15951, epr: 12.5, Loss: 3.48 Score: 13.0, Done: True
Time: 02h 34m 13s, Episode: 6038, Steps: 15952, epr: 12.5, Loss: 3.61 Score: 15.0, Done: True
Time: 02h 34m 16s, Episode: 6039, Steps: 15955, epr: 12.5, Loss: 3.43 Score: 12.0, Done: True
Time: 02h 34m 19s, Episode: 6040, Steps: 15958, epr: 12.5, Loss: 3.4 Score: 13.0, Done: True
Time: 02h 34m 21s, Episode: 6041, Steps: 15960, epr: 12.5, Loss: 3.91 Score: 14.0, Done: True
Time: 02h 34m 24s, Episode: 6042, Steps: 15963, epr: 12.5, Loss: 3.58 Score: 13.0, Done: True
Time: 02h 34m 26s, Episode: 6043, Steps: 15965, epr: 12.5, Loss: 3.5 Score: 14.0, Done: True
Time: 02h 34m 29s, Episode: 6044, Steps: 15966, epr: 12.5, Loss: 3.96 Score: 15.0, Done: True
Time: 02h 34m 31s, Episode: 6045, Steps: 15968, epr: 12.5, Loss: 4.06 Score: 14.0, Done: True
Time: 02h 34m 34s, Episode: 6046, Steps: 15969, epr: 12.5, Loss: 3.94 Score: 15.0, Done: True
Time: 02h 34m 37s, Episode: 6047, Steps: 15973, epr: 12.5, Loss: 3.98 Score: 12.0, Done: True
Time: 02h 34m 39s, Episode: 6048, Steps: 15976, epr: 12.5, Loss: 3.81 Score: 13.0, Done: True
Time: 02h 34m 42s, Episode: 6049, Steps: 15977, epr: 12.5, Loss: 4.06 Score: 15.0, Done: True
Time: 02h 34m 45s, Episode: 6050, Steps: 15978, epr: 12.5, Loss: 4.1 Score: 15.0, Done: True
Time: 02h 34m 48s, Episode: 6051, Steps: 15982, epr: 12.5, Loss: 3.84 Score: 10.0, Done: True
Time: 02h 34m 50s, Episode: 6052, Steps: 15983, epr: 12.5, Loss: 3.72 Score: 15.0, Done: True
Time: 02h 34m 53s, Episode: 6053, Steps: 15988, epr: 12.5, Loss: 3.64 Score: 11.0, Done: True
Time: 02h 34m 55s, Episode: 6054, Steps: 15989, epr: 12.5, Loss: 3.33 Score: 15.0, Done: True
Time: 02h 34m 58s, Episode: 6055, Steps: 15990, epr: 12.5, Loss: 3.51 Score: 15.0, Done: True
Time: 02h 35m 01s, Episode: 6056, Steps: 15991, epr: 12.5, Loss: 3.69 Score: 15.0, Done: True
Time: 02h 35m 03s, Episode: 6057, Steps: 15992, epr: 12.5, Loss: 3.5 Score: 15.0, Done: True
Time: 02h 35m 06s, Episode: 6058, Steps: 15997, epr: 12.5, Loss: 3.46 Score: 7.0, Done: True
Time: 02h 35m 09s, Episode: 6059, Steps: 15999, epr: 12.5, Loss: 3.68 Score: 14.0, Done: True
Time: 02h 35m 11s, Episode: 6060, Steps: 16000, epr: 12.5, Loss: 3.63 Score: 15.0, Done: True
Time: 02h 35m 14s, Episode: 6061, Steps: 16003, epr: 12.5, Loss: 4.04 Score: 13.0, Done: True
Time: 02h 35m 17s, Episode: 6062, Steps: 16005, epr: 12.5, Loss: 4.2 Score: 14.0, Done: True
Time: 02h 35m 19s, Episode: 6063, Steps: 16006, epr: 12.5, Loss: 3.26 Score: 15.0, Done: True
Time: 02h 35m 22s, Episode: 6064, Steps: 16007, epr: 12.5, Loss: 3.94 Score: 15.0, Done: True
Time: 02h 35m 25s, Episode: 6065, Steps: 16009, epr: 12.5, Loss: 3.63 Score: 14.0, Done: True
Time: 02h 35m 27s, Episode: 6066, Steps: 16010, epr: 12.5, Loss: 3.88 Score: 15.0, Done: True
Time: 02h 35m 30s, Episode: 6067, Steps: 16011, epr: 12.5, Loss: 4.26 Score: 15.0, Done: True
Time: 02h 35m 33s, Episode: 6068, Steps: 16018, epr: 12.5, Loss: 3.59 Score: 8.0, Done: True
Time: 02h 35m 35s, Episode: 6069, Steps: 16021, epr: 12.5, Loss: 3.86 Score: 13.0, Done: True
Time: 02h 35m 38s, Episode: 6070, Steps: 16029, epr: 12.5, Loss: 4.07 Score: 8.0, Done: True
Time: 02h 35m 41s, Episode: 6071, Steps: 16034, epr: 12.5, Loss: 4.22 Score: 10.0, Done: True
Time: 02h 35m 43s, Episode: 6072, Steps: 16036, epr: 12.5, Loss: 4.32 Score: 14.0, Done: True
Time: 02h 35m 46s, Episode: 6073, Steps: 16037, epr: 12.5, Loss: 3.82 Score: 15.0, Done: True
Time: 02h 35m 49s, Episode: 6074, Steps: 16038, epr: 12.5, Loss: 3.98 Score: 15.0, Done: True
Time: 02h 35m 51s, Episode: 6075, Steps: 16043, epr: 12.5, Loss: 3.89 Score: 11.0, Done: True
Time: 02h 35m 54s, Episode: 6076, Steps: 16046, epr: 12.5, Loss: 3.66 Score: 13.0, Done: True
Time: 02h 35m 57s, Episode: 6077, Steps: 16049, epr: 12.5, Loss: 3.82 Score: 13.0, Done: True
Time: 02h 36m 00s, Episode: 6078, Steps: 16050, epr: 12.5, Loss: 3.46 Score: 15.0, Done: True
Time: 02h 36m 02s, Episode: 6079, Steps: 16053, epr: 12.5, Loss: 3.67 Score: 13.0, Done: True
Time: 02h 36m 05s, Episode: 6080, Steps: 16055, epr: 12.5, Loss: 4.18 Score: 14.0, Done: True
Time: 02h 36m 09s, Episode: 6081, Steps: 16057, epr: 12.5, Loss: 4.04 Score: 13.0, Done: True
Time: 02h 36m 11s, Episode: 6082, Steps: 16058, epr: 12.5, Loss: 3.88 Score: 15.0, Done: True
Time: 02h 36m 14s, Episode: 6083, Steps: 16061, epr: 12.5, Loss: 3.79 Score: 13.0, Done: True
Time: 02h 36m 17s, Episode: 6084, Steps: 16062, epr: 12.5, Loss: 4.06 Score: 15.0, Done: True
Time: 02h 36m 19s, Episode: 6085, Steps: 16063, epr: 12.5, Loss: 3.91 Score: 15.0, Done: True
Time: 02h 36m 22s, Episode: 6086, Steps: 16066, epr: 12.5, Loss: 3.96 Score: 12.0, Done: True
Time: 02h 36m 25s, Episode: 6087, Steps: 16071, epr: 12.5, Loss: 4.32 Score: 11.0, Done: True
Time: 02h 36m 27s, Episode: 6088, Steps: 16072, epr: 12.5, Loss: 3.97 Score: 15.0, Done: True
Time: 02h 36m 30s, Episode: 6089, Steps: 16076, epr: 12.5, Loss: 4.4 Score: 9.0, Done: True
Time: 02h 36m 33s, Episode: 6090, Steps: 16078, epr: 12.5, Loss: 4.16 Score: 14.0, Done: True
Time: 02h 36m 35s, Episode: 6091, Steps: 16079, epr: 12.5, Loss: 3.78 Score: 15.0, Done: True
Time: 02h 36m 38s, Episode: 6092, Steps: 16081, epr: 12.5, Loss: 4.41 Score: 14.0, Done: True
Time: 02h 36m 41s, Episode: 6093, Steps: 16082, epr: 12.6, Loss: 4.04 Score: 15.0, Done: True
Time: 02h 36m 44s, Episode: 6094, Steps: 16083, epr: 12.6, Loss: 3.8 Score: 15.0, Done: True
Time: 02h 36m 46s, Episode: 6095, Steps: 16084, epr: 12.6, Loss: 3.92 Score: 15.0, Done: True
Time: 02h 36m 49s, Episode: 6096, Steps: 16085, epr: 12.6, Loss: 3.89 Score: 15.0, Done: True
Time: 02h 36m 52s, Episode: 6097, Steps: 16087, epr: 12.6, Loss: 4.15 Score: 14.0, Done: True
Time: 02h 36m 54s, Episode: 6098, Steps: 16089, epr: 12.6, Loss: 3.53 Score: 14.0, Done: True
Time: 02h 36m 57s, Episode: 6099, Steps: 16091, epr: 12.6, Loss: 3.94 Score: 13.0, Done: True
Time: 02h 37m 00s, Episode: 6100, Steps: 16093, epr: 12.6, Loss: 3.95 Score: 14.0, Done: True
Time: 02h 37m 02s, Episode: 6101, Steps: 16095, epr: 12.6, Loss: 3.6 Score: 14.0, Done: True
Time: 02h 37m 05s, Episode: 6102, Steps: 16099, epr: 12.6, Loss: 4.49 Score: 11.0, Done: True
Time: 02h 37m 08s, Episode: 6103, Steps: 16100, epr: 12.6, Loss: 3.81 Score: 15.0, Done: True
Time: 02h 37m 10s, Episode: 6104, Steps: 16101, epr: 12.6, Loss: 3.71 Score: 15.0, Done: True
Time: 02h 37m 13s, Episode: 6105, Steps: 16104, epr: 12.6, Loss: 3.88 Score: 12.0, Done: True
Time: 02h 37m 15s, Episode: 6106, Steps: 16107, epr: 12.6, Loss: 3.6 Score: 13.0, Done: True
Time: 02h 37m 18s, Episode: 6107, Steps: 16108, epr: 12.6, Loss: 3.62 Score: 15.0, Done: True
Time: 02h 37m 21s, Episode: 6108, Steps: 16112, epr: 12.6, Loss: 3.26 Score: 11.0, Done: True
Time: 02h 37m 23s, Episode: 6109, Steps: 16114, epr: 12.6, Loss: 3.44 Score: 13.0, Done: True
Time: 02h 37m 26s, Episode: 6110, Steps: 16118, epr: 12.6, Loss: 3.41 Score: 12.0, Done: True
Time: 02h 37m 28s, Episode: 6111, Steps: 16120, epr: 12.6, Loss: 3.03 Score: 14.0, Done: True
Time: 02h 37m 32s, Episode: 6112, Steps: 16122, epr: 12.6, Loss: 3.35 Score: 14.0, Done: True
Time: 02h 37m 35s, Episode: 6113, Steps: 16123, epr: 12.6, Loss: 3.55 Score: 15.0, Done: True
Time: 02h 37m 37s, Episode: 6114, Steps: 16125, epr: 12.6, Loss: 3.39 Score: 14.0, Done: True
Time: 02h 37m 40s, Episode: 6115, Steps: 16127, epr: 12.6, Loss: 4.31 Score: 14.0, Done: True
Time: 02h 37m 42s, Episode: 6116, Steps: 16128, epr: 12.6, Loss: 3.31 Score: 15.0, Done: True
Time: 02h 37m 45s, Episode: 6117, Steps: 16129, epr: 12.6, Loss: 3.41 Score: 15.0, Done: True
Time: 02h 37m 48s, Episode: 6118, Steps: 16131, epr: 12.6, Loss: 3.35 Score: 13.0, Done: True
Time: 02h 37m 50s, Episode: 6119, Steps: 16132, epr: 12.6, Loss: 3.96 Score: 15.0, Done: True
Time: 02h 37m 53s, Episode: 6120, Steps: 16133, epr: 12.6, Loss: 3.78 Score: 15.0, Done: True
Time: 02h 37m 56s, Episode: 6121, Steps: 16139, epr: 12.6, Loss: 4.0 Score: 10.0, Done: True
Time: 02h 37m 58s, Episode: 6122, Steps: 16142, epr: 12.6, Loss: 4.29 Score: 13.0, Done: True
Time: 02h 38m 01s, Episode: 6123, Steps: 16147, epr: 12.6, Loss: 3.55 Score: 8.0, Done: True
Time: 02h 38m 04s, Episode: 6124, Steps: 16149, epr: 12.6, Loss: 4.24 Score: 14.0, Done: True
Time: 02h 38m 06s, Episode: 6125, Steps: 16150, epr: 12.6, Loss: 3.77 Score: 15.0, Done: True
Time: 02h 38m 09s, Episode: 6126, Steps: 16156, epr: 12.6, Loss: 3.28 Score: 10.0, Done: True
Time: 02h 38m 12s, Episode: 6127, Steps: 16158, epr: 12.6, Loss: 3.02 Score: 14.0, Done: True
Time: 02h 38m 14s, Episode: 6128, Steps: 16160, epr: 12.6, Loss: 3.42 Score: 14.0, Done: True
Time: 02h 38m 17s, Episode: 6129, Steps: 16161, epr: 12.6, Loss: 3.62 Score: 15.0, Done: True
Time: 02h 38m 20s, Episode: 6130, Steps: 16162, epr: 12.6, Loss: 4.05 Score: 15.0, Done: True
Time: 02h 38m 22s, Episode: 6131, Steps: 16164, epr: 12.6, Loss: 3.32 Score: 13.0, Done: True
Time: 02h 38m 25s, Episode: 6132, Steps: 16165, epr: 12.6, Loss: 3.7 Score: 15.0, Done: True
Time: 02h 38m 28s, Episode: 6133, Steps: 16166, epr: 12.6, Loss: 3.54 Score: 15.0, Done: True
Time: 02h 38m 30s, Episode: 6134, Steps: 16167, epr: 12.6, Loss: 4.35 Score: 15.0, Done: True
Time: 02h 38m 33s, Episode: 6135, Steps: 16168, epr: 12.6, Loss: 3.81 Score: 15.0, Done: True
Time: 02h 38m 35s, Episode: 6136, Steps: 16169, epr: 12.6, Loss: 4.24 Score: 15.0, Done: True
Time: 02h 38m 38s, Episode: 6137, Steps: 16170, epr: 12.6, Loss: 3.68 Score: 15.0, Done: True
Time: 02h 38m 41s, Episode: 6138, Steps: 16171, epr: 12.6, Loss: 3.95 Score: 15.0, Done: True
Time: 02h 38m 43s, Episode: 6139, Steps: 16181, epr: 12.6, Loss: 3.88 Score: -7.0, Done: True
Time: 02h 38m 46s, Episode: 6140, Steps: 16184, epr: 12.6, Loss: 3.19 Score: 13.0, Done: True
Time: 02h 38m 49s, Episode: 6141, Steps: 16188, epr: 12.6, Loss: 4.27 Score: 12.0, Done: True
Time: 02h 38m 51s, Episode: 6142, Steps: 16192, epr: 12.6, Loss: 3.88 Score: 12.0, Done: True
Time: 02h 38m 55s, Episode: 6143, Steps: 16199, epr: 12.6, Loss: 3.79 Score: 6.0, Done: True
Time: 02h 38m 58s, Episode: 6144, Steps: 16201, epr: 12.6, Loss: 3.56 Score: 14.0, Done: True
Time: 02h 39m 00s, Episode: 6145, Steps: 16204, epr: 12.6, Loss: 4.12 Score: 13.0, Done: True
Time: 02h 39m 03s, Episode: 6146, Steps: 16207, epr: 12.6, Loss: 3.37 Score: 11.0, Done: True
Time: 02h 39m 06s, Episode: 6147, Steps: 16209, epr: 12.6, Loss: 3.37 Score: 14.0, Done: True
Time: 02h 39m 09s, Episode: 6148, Steps: 16214, epr: 12.6, Loss: 3.35 Score: 11.0, Done: True
Time: 02h 39m 11s, Episode: 6149, Steps: 16215, epr: 12.6, Loss: 3.33 Score: 15.0, Done: True
Time: 02h 39m 14s, Episode: 6150, Steps: 16216, epr: 12.6, Loss: 3.21 Score: 15.0, Done: True
Time: 02h 39m 17s, Episode: 6151, Steps: 16217, epr: 12.6, Loss: 3.89 Score: 15.0, Done: True
Time: 02h 39m 19s, Episode: 6152, Steps: 16221, epr: 12.6, Loss: 3.85 Score: 12.0, Done: True
Time: 02h 39m 22s, Episode: 6153, Steps: 16224, epr: 12.6, Loss: 3.7 Score: 12.0, Done: True
Time: 02h 39m 25s, Episode: 6154, Steps: 16226, epr: 12.6, Loss: 3.41 Score: 14.0, Done: True
Time: 02h 39m 27s, Episode: 6155, Steps: 16230, epr: 12.6, Loss: 4.08 Score: 10.0, Done: True
Time: 02h 39m 30s, Episode: 6156, Steps: 16232, epr: 12.6, Loss: 3.54 Score: 14.0, Done: True
Time: 02h 39m 33s, Episode: 6157, Steps: 16234, epr: 12.6, Loss: 3.97 Score: 14.0, Done: True
Time: 02h 39m 35s, Episode: 6158, Steps: 16235, epr: 12.6, Loss: 3.44 Score: 15.0, Done: True
Time: 02h 39m 38s, Episode: 6159, Steps: 16238, epr: 12.6, Loss: 3.74 Score: 13.0, Done: True
Time: 02h 39m 41s, Episode: 6160, Steps: 16239, epr: 12.6, Loss: 3.45 Score: 15.0, Done: True
Time: 02h 39m 43s, Episode: 6161, Steps: 16241, epr: 12.6, Loss: 3.7 Score: 14.0, Done: True
Time: 02h 39m 46s, Episode: 6162, Steps: 16243, epr: 12.6, Loss: 3.59 Score: 14.0, Done: True
Time: 02h 39m 48s, Episode: 6163, Steps: 16246, epr: 12.6, Loss: 3.73 Score: 11.0, Done: True
Time: 02h 39m 51s, Episode: 6164, Steps: 16249, epr: 12.6, Loss: 3.76 Score: 13.0, Done: True
Time: 02h 39m 54s, Episode: 6165, Steps: 16251, epr: 12.6, Loss: 3.36 Score: 14.0, Done: True
Time: 02h 39m 56s, Episode: 6166, Steps: 16255, epr: 12.6, Loss: 3.87 Score: 12.0, Done: True
Time: 02h 39m 59s, Episode: 6167, Steps: 16257, epr: 12.6, Loss: 3.56 Score: 14.0, Done: True
Time: 02h 40m 02s, Episode: 6168, Steps: 16260, epr: 12.6, Loss: 3.58 Score: 12.0, Done: True
Time: 02h 40m 04s, Episode: 6169, Steps: 16262, epr: 12.6, Loss: 3.85 Score: 13.0, Done: True
Time: 02h 40m 07s, Episode: 6170, Steps: 16263, epr: 12.6, Loss: 3.56 Score: 15.0, Done: True
Time: 02h 40m 10s, Episode: 6171, Steps: 16265, epr: 12.6, Loss: 4.2 Score: 13.0, Done: True
Time: 02h 40m 13s, Episode: 6172, Steps: 16267, epr: 12.6, Loss: 4.39 Score: 13.0, Done: True
Time: 02h 40m 15s, Episode: 6173, Steps: 16271, epr: 12.6, Loss: 3.58 Score: 10.0, Done: True
Time: 02h 40m 18s, Episode: 6174, Steps: 16274, epr: 12.6, Loss: 3.51 Score: 13.0, Done: True
Time: 02h 40m 22s, Episode: 6175, Steps: 16275, epr: 12.6, Loss: 3.65 Score: 15.0, Done: True
Time: 02h 40m 24s, Episode: 6176, Steps: 16278, epr: 12.6, Loss: 3.87 Score: 13.0, Done: True
Time: 02h 40m 27s, Episode: 6177, Steps: 16279, epr: 12.6, Loss: 4.05 Score: 15.0, Done: True
Time: 02h 40m 29s, Episode: 6178, Steps: 16280, epr: 12.6, Loss: 3.58 Score: 15.0, Done: True
Time: 02h 40m 32s, Episode: 6179, Steps: 16284, epr: 12.6, Loss: 4.19 Score: 12.0, Done: True
Time: 02h 40m 35s, Episode: 6180, Steps: 16286, epr: 12.6, Loss: 4.02 Score: 14.0, Done: True
Time: 02h 40m 37s, Episode: 6181, Steps: 16289, epr: 12.6, Loss: 3.74 Score: 13.0, Done: True
Time: 02h 40m 40s, Episode: 6182, Steps: 16294, epr: 12.6, Loss: 3.93 Score: 10.0, Done: True
Time: 02h 40m 43s, Episode: 6183, Steps: 16296, epr: 12.6, Loss: 3.69 Score: 14.0, Done: True
Time: 02h 40m 45s, Episode: 6184, Steps: 16297, epr: 12.6, Loss: 3.87 Score: 15.0, Done: True
Time: 02h 40m 48s, Episode: 6185, Steps: 16299, epr: 12.6, Loss: 3.92 Score: 13.0, Done: True
Time: 02h 40m 51s, Episode: 6186, Steps: 16301, epr: 12.6, Loss: 3.89 Score: 14.0, Done: True
Time: 02h 40m 53s, Episode: 6187, Steps: 16303, epr: 12.6, Loss: 3.6 Score: 13.0, Done: True
Time: 02h 40m 56s, Episode: 6188, Steps: 16306, epr: 12.6, Loss: 3.82 Score: 13.0, Done: True
Time: 02h 40m 59s, Episode: 6189, Steps: 16309, epr: 12.6, Loss: 3.89 Score: 13.0, Done: True
Time: 02h 41m 01s, Episode: 6190, Steps: 16311, epr: 12.6, Loss: 3.69 Score: 13.0, Done: True
Time: 02h 41m 04s, Episode: 6191, Steps: 16314, epr: 12.6, Loss: 3.28 Score: 13.0, Done: True
Time: 02h 41m 07s, Episode: 6192, Steps: 16315, epr: 12.6, Loss: 3.49 Score: 15.0, Done: True
Time: 02h 41m 09s, Episode: 6193, Steps: 16317, epr: 12.6, Loss: 3.51 Score: 14.0, Done: True
Time: 02h 41m 12s, Episode: 6194, Steps: 16318, epr: 12.6, Loss: 4.01 Score: 15.0, Done: True
Time: 02h 41m 15s, Episode: 6195, Steps: 16322, epr: 12.6, Loss: 3.83 Score: 12.0, Done: True
Time: 02h 41m 17s, Episode: 6196, Steps: 16327, epr: 12.6, Loss: 3.67 Score: 9.0, Done: True
Time: 02h 41m 20s, Episode: 6197, Steps: 16328, epr: 12.6, Loss: 3.59 Score: 15.0, Done: True
Time: 02h 41m 23s, Episode: 6198, Steps: 16331, epr: 12.6, Loss: 3.36 Score: 13.0, Done: True
Time: 02h 41m 25s, Episode: 6199, Steps: 16334, epr: 12.6, Loss: 3.61 Score: 13.0, Done: True
Time: 02h 41m 28s, Episode: 6200, Steps: 16338, epr: 12.6, Loss: 3.35 Score: 12.0, Done: True
Time: 02h 41m 31s, Episode: 6201, Steps: 16341, epr: 12.6, Loss: 3.9 Score: 13.0, Done: True
Time: 02h 41m 34s, Episode: 6202, Steps: 16344, epr: 12.6, Loss: 3.49 Score: 13.0, Done: True
Time: 02h 41m 36s, Episode: 6203, Steps: 16346, epr: 12.6, Loss: 3.24 Score: 14.0, Done: True
Time: 02h 41m 39s, Episode: 6204, Steps: 16348, epr: 12.6, Loss: 3.61 Score: 14.0, Done: True
Time: 02h 41m 42s, Episode: 6205, Steps: 16352, epr: 12.6, Loss: 3.24 Score: 8.0, Done: True
Time: 02h 41m 45s, Episode: 6206, Steps: 16355, epr: 12.6, Loss: 3.45 Score: 13.0, Done: True
Time: 02h 41m 48s, Episode: 6207, Steps: 16360, epr: 12.6, Loss: 3.25 Score: 11.0, Done: True
Time: 02h 41m 51s, Episode: 6208, Steps: 16361, epr: 12.6, Loss: 3.41 Score: 15.0, Done: True
Time: 02h 41m 54s, Episode: 6209, Steps: 16363, epr: 12.6, Loss: 3.68 Score: 13.0, Done: True
Time: 02h 41m 56s, Episode: 6210, Steps: 16365, epr: 12.6, Loss: 3.3 Score: 14.0, Done: True
Time: 02h 41m 59s, Episode: 6211, Steps: 16368, epr: 12.6, Loss: 3.81 Score: 13.0, Done: True
Time: 02h 42m 02s, Episode: 6212, Steps: 16371, epr: 12.6, Loss: 3.16 Score: 13.0, Done: True
Time: 02h 42m 05s, Episode: 6213, Steps: 16373, epr: 12.6, Loss: 3.4 Score: 14.0, Done: True
Time: 02h 42m 07s, Episode: 6214, Steps: 16375, epr: 12.6, Loss: 4.24 Score: 14.0, Done: True
Time: 02h 42m 10s, Episode: 6215, Steps: 16376, epr: 12.6, Loss: 3.63 Score: 15.0, Done: True
Time: 02h 42m 13s, Episode: 6216, Steps: 16378, epr: 12.6, Loss: 3.5 Score: 14.0, Done: True
Time: 02h 42m 15s, Episode: 6217, Steps: 16380, epr: 12.6, Loss: 3.93 Score: 14.0, Done: True
Time: 02h 42m 18s, Episode: 6218, Steps: 16383, epr: 12.6, Loss: 3.64 Score: 12.0, Done: True
Time: 02h 42m 21s, Episode: 6219, Steps: 16385, epr: 12.6, Loss: 3.71 Score: 14.0, Done: True
Time: 02h 42m 23s, Episode: 6220, Steps: 16387, epr: 12.6, Loss: 3.89 Score: 14.0, Done: True
Time: 02h 42m 26s, Episode: 6221, Steps: 16388, epr: 12.6, Loss: 3.35 Score: 15.0, Done: True
Time: 02h 42m 29s, Episode: 6222, Steps: 16390, epr: 12.6, Loss: 3.84 Score: 14.0, Done: True
Time: 02h 42m 32s, Episode: 6223, Steps: 16391, epr: 12.6, Loss: 3.52 Score: 15.0, Done: True
Time: 02h 42m 34s, Episode: 6224, Steps: 16392, epr: 12.6, Loss: 3.81 Score: 15.0, Done: True
Time: 02h 42m 37s, Episode: 6225, Steps: 16395, epr: 12.6, Loss: 3.5 Score: 13.0, Done: True
Time: 02h 42m 40s, Episode: 6226, Steps: 16397, epr: 12.6, Loss: 3.97 Score: 13.0, Done: True
Time: 02h 42m 43s, Episode: 6227, Steps: 16398, epr: 12.6, Loss: 3.86 Score: 15.0, Done: True
Time: 02h 42m 45s, Episode: 6228, Steps: 16401, epr: 12.6, Loss: 3.47 Score: 13.0, Done: True
Time: 02h 42m 48s, Episode: 6229, Steps: 16402, epr: 12.6, Loss: 3.6 Score: 15.0, Done: True
Time: 02h 42m 51s, Episode: 6230, Steps: 16405, epr: 12.6, Loss: 3.85 Score: 13.0, Done: True
Time: 02h 42m 53s, Episode: 6231, Steps: 16407, epr: 12.6, Loss: 3.77 Score: 13.0, Done: True
Time: 02h 42m 56s, Episode: 6232, Steps: 16408, epr: 12.6, Loss: 3.76 Score: 15.0, Done: True
Time: 02h 42m 59s, Episode: 6233, Steps: 16410, epr: 12.6, Loss: 3.27 Score: 14.0, Done: True
Time: 02h 43m 01s, Episode: 6234, Steps: 16413, epr: 12.6, Loss: 3.56 Score: 13.0, Done: True
Time: 02h 43m 04s, Episode: 6235, Steps: 16416, epr: 12.6, Loss: 3.95 Score: 13.0, Done: True
Time: 02h 43m 07s, Episode: 6236, Steps: 16417, epr: 12.6, Loss: 3.05 Score: 15.0, Done: True
Time: 02h 43m 10s, Episode: 6237, Steps: 16422, epr: 12.6, Loss: 3.69 Score: 11.0, Done: True
Time: 02h 43m 13s, Episode: 6238, Steps: 16423, epr: 12.6, Loss: 4.52 Score: 15.0, Done: True
Time: 02h 43m 16s, Episode: 6239, Steps: 16425, epr: 12.6, Loss: 3.72 Score: 13.0, Done: True
Time: 02h 43m 18s, Episode: 6240, Steps: 16426, epr: 12.6, Loss: 4.1 Score: 15.0, Done: True
Time: 02h 43m 21s, Episode: 6241, Steps: 16429, epr: 12.6, Loss: 3.47 Score: 13.0, Done: True
Time: 02h 43m 24s, Episode: 6242, Steps: 16430, epr: 12.6, Loss: 3.61 Score: 15.0, Done: True
Time: 02h 43m 26s, Episode: 6243, Steps: 16432, epr: 12.6, Loss: 3.79 Score: 14.0, Done: True
Time: 02h 43m 29s, Episode: 6244, Steps: 16433, epr: 12.6, Loss: 3.66 Score: 15.0, Done: True
Time: 02h 43m 32s, Episode: 6245, Steps: 16436, epr: 12.6, Loss: 3.77 Score: 10.0, Done: True
Time: 02h 43m 34s, Episode: 6246, Steps: 16438, epr: 12.6, Loss: 3.12 Score: 13.0, Done: True
Time: 02h 43m 37s, Episode: 6247, Steps: 16440, epr: 12.6, Loss: 3.42 Score: 12.0, Done: True
Time: 02h 43m 40s, Episode: 6248, Steps: 16443, epr: 12.6, Loss: 4.05 Score: 13.0, Done: True
Time: 02h 43m 42s, Episode: 6249, Steps: 16445, epr: 12.6, Loss: 3.65 Score: 13.0, Done: True
Time: 02h 43m 45s, Episode: 6250, Steps: 16447, epr: 12.6, Loss: 3.9 Score: 14.0, Done: True
Time: 02h 43m 48s, Episode: 6251, Steps: 16449, epr: 12.6, Loss: 4.32 Score: 13.0, Done: True
Time: 02h 43m 50s, Episode: 6252, Steps: 16452, epr: 12.6, Loss: 3.69 Score: 12.0, Done: True
Time: 02h 43m 53s, Episode: 6253, Steps: 16455, epr: 12.6, Loss: 3.6 Score: 11.0, Done: True
Time: 02h 43m 56s, Episode: 6254, Steps: 16456, epr: 12.6, Loss: 3.57 Score: 15.0, Done: True
Time: 02h 43m 59s, Episode: 6255, Steps: 16458, epr: 12.6, Loss: 3.8 Score: 14.0, Done: True
Time: 02h 44m 01s, Episode: 6256, Steps: 16467, epr: 12.6, Loss: 4.08 Score: 1.0, Done: True
